,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
28318,25349,15757829,O'Callaghan,696.0,France,Female,30.0,4,0.0,2,0,0,149772.61,0
28319,134784,15796074,Gboliwe,686.0,France,Female,41.0,9,139825.34,1,1,1,170968.99,0
28320,67423,15623062,Ch'en,850.0,France,Male,62.0,9,0.0,2,1,1,84760.7,0
28321,104051,15792369,Chien,714.0,Germany,Female,41.0,7,92350.21,1,1,0,123877.75,1
28322,96125,15595736,Ting,559.0,France,Male,28.0,6,0.0,2,0,0,86522.34,0
28323,110007,15574795,Manna,662.0,Spain,Female,27.0,3,0.0,2,1,1,131804.86,0
28324,161302,15658067,Onyekaozulu,624.0,Spain,Male,36.0,9,0.0,1,1,0,181879.56,1
28325,138412,15724889,Chinweuba,705.0,Germany,Female,25.0,1,146547.78,1,0,1,10072.55,0
28326,155737,15665088,Toscani,696.0,France,Female,39.0,5,0.0,1,1,1,176713.27,0
28327,47579,15691808,Walker,695.0,Spain,Female,48.0,4,0.0,1,0,0,131043.2,0
28328,131212,15603319,Chukwufumnanya,601.0,Germany,Female,41.0,8,152576.25,1,1,1,110252.53,1
28329,13589,15758813,Wright,682.0,Germany,Male,39.0,6,133050.97,1,1,0,48869.67,0
28330,88515,15791342,Johnston,660.0,France,Male,41.0,5,84560.04,1,1,1,137784.25,0
28331,37651,15631642,Ch'iu,680.0,France,Male,24.0,5,107556.06,1,1,0,115753.94,0
28332,115900,15644964,K'ung,535.0,France,Male,31.0,8,0.0,1,1,0,86764.39,0
28333,32213,15768945,Chibueze,633.0,France,Male,38.0,1,62092.9,1,1,0,105887.04,0
28334,123377,15629551,Cattaneo,615.0,Germany,Female,35.0,5,126104.98,2,1,0,110718.02,0
28335,35487,15695865,Ch'ang,639.0,Germany,Male,38.0,7,118400.61,2,1,1,126565.21,0
28336,14078,15776545,Napolitano,683.0,France,Male,28.0,10,200724.96,1,1,0,82872.64,1
28337,118561,15677243,Chiazagomekpele,760.0,France,Female,35.0,3,137841.08,1,1,0,106969.43,0
28338,123120,15750569,Iweobiegbunam,745.0,Germany,Male,31.0,1,111071.36,1,1,1,73275.96,0
28339,39002,15750055,Davide,652.0,Spain,Male,40.0,8,0.0,2,1,0,62989.82,1
28340,98914,15711314,Kao,597.0,Spain,Male,35.0,3,122486.47,1,1,1,59748.19,0
28341,122044,15681410,Mazzanti,677.0,Spain,Male,39.0,9,85901.74,2,1,1,132719.09,0
28342,131736,15757933,Pisano,633.0,France,Male,39.0,10,0.0,2,0,0,91514.62,0
28343,158794,15652658,Hsueh,659.0,France,Male,34.0,4,0.0,2,1,0,85909.84,0
28344,130430,15603329,Onyeorulu,633.0,Germany,Male,37.0,9,121205.14,1,0,0,122948.46,1
28345,133595,15772781,Golubov,593.0,Germany,Male,42.0,6,178820.91,1,0,1,53477.76,0
28346,45877,15688868,Chukwudi,582.0,Germany,Female,34.0,9,152282.61,2,1,0,132861.9,0
28347,73452,15684518,T'ien,686.0,France,Male,39.0,3,120893.99,1,1,0,143680.28,0
28348,98709,15721719,Onyekachi,637.0,France,Female,36.0,1,0.0,2,1,1,67840.81,0
28349,55516,15791452,McGregor,411.0,France,Female,55.0,5,90723.36,1,1,0,122823.34,1
28350,77166,15738954,Pisano,711.0,France,Male,35.0,7,129717.3,1,1,0,86937.2,1
28351,29379,15627665,Hsiung,759.0,Germany,Male,35.0,3,121063.39,1,0,0,81459.65,0
28352,43652,15688691,Lei,665.0,Germany,Female,38.0,5,110610.41,2,0,1,1112.76,0
28353,45295,15701042,Hodge,516.0,France,Male,48.0,10,105768.42,1,1,0,144494.94,0
28354,161538,15595588,K?,613.0,France,Male,44.0,9,121206.96,1,0,1,139712.84,1
28355,141190,15657771,K?,645.0,France,Male,41.0,6,0.0,2,1,1,102515.42,0
28356,21562,15568953,Naquin,850.0,Germany,Male,34.0,2,152797.9,1,0,1,175709.4,0
28357,28166,15689952,Zuyeva,724.0,Spain,Male,36.0,8,0.0,1,1,0,115753.94,0
28358,139515,15756071,Mironova,652.0,France,Male,22.0,6,0.0,1,1,1,164889.71,0
28359,48703,15807546,Hsueh,646.0,Spain,Male,39.0,9,0.0,1,1,1,120512.08,0
28360,147108,15600700,Kao,637.0,France,Male,33.0,9,0.0,2,0,1,94888.6,0
28361,153180,15772330,Hsing,668.0,Spain,Male,38.0,5,0.0,2,1,0,103901.35,0
28362,111301,15727041,Fiorentini,624.0,France,Male,71.0,10,0.0,2,1,1,108841.83,0
28363,161303,15568878,Cheng,571.0,France,Male,47.0,5,0.0,2,0,0,159311.46,1
28364,61134,15764491,Gould,705.0,Germany,Female,44.0,9,146710.76,1,0,0,198402.37,1
28365,86526,15669293,Hovell,517.0,France,Male,37.0,2,113308.84,1,0,1,31517.16,0
28366,88643,15777054,Kao,634.0,Spain,Male,44.0,3,102749.64,1,1,0,102797.57,0
28367,66854,15709117,Pirozzi,599.0,Germany,Female,46.0,4,106901.42,1,1,0,119924.8,1
28368,123864,15702300,Ewing,850.0,France,Female,37.0,3,104508.1,1,0,1,66732.63,0
28369,155635,15724181,Hsia,572.0,France,Male,37.0,4,0.0,2,1,1,100720.04,0
28370,10351,15768777,Nnaemeka,598.0,Spain,Female,34.0,7,0.0,2,0,1,74580.39,0
28371,68756,15793331,Hickey,790.0,France,Female,41.0,3,0.0,2,0,1,113048.79,0
28372,16496,15595592,Lai,638.0,France,Female,59.0,2,0.0,1,1,0,179673.11,1
28373,62670,15607598,Calabresi,704.0,Spain,Male,30.0,7,0.0,2,1,1,149614.81,0
28374,134354,15754537,K'ung,647.0,France,Male,40.0,5,91592.06,1,1,1,28157.34,0
28375,56877,15710671,Hsieh,739.0,Germany,Male,41.0,2,127763.24,2,1,1,187943.4,0
28376,13792,15611021,Udegbulam,765.0,Germany,Male,41.0,8,99705.55,1,1,0,79706.55,0
28377,139535,15803032,Hsiao,544.0,France,Male,56.0,1,0.0,3,1,1,174790.29,1
28378,117283,15792967,Maclean,476.0,France,Female,38.0,10,0.0,2,1,1,1485.91,0
28379,3466,15760865,Fan,638.0,Germany,Female,48.0,7,141819.02,1,1,0,93524.22,1
28380,80878,15790093,Hsiao,792.0,Germany,Female,34.0,9,118894.74,1,1,1,106977.9,0
28381,74499,15775888,Liao,661.0,France,Male,37.0,4,0.0,2,1,0,107811.29,0
28382,49472,15676869,T'ang,657.0,France,Male,36.0,3,0.0,2,0,1,123866.43,0
28383,6870,15801351,Dickson,685.0,France,Female,40.0,2,0.0,2,1,0,125830.97,0
28384,123947,15766776,Sal,576.0,France,Male,41.0,6,0.0,1,1,1,188274.6,0
28385,70653,15700964,Calabresi,686.0,Spain,Male,33.0,5,105517.73,1,1,0,90876.95,0
28386,82526,15703814,Kuo,496.0,France,Male,37.0,7,0.0,1,1,1,148021.79,0
28387,7970,15802220,Kambinachi,558.0,France,Male,38.0,9,0.0,2,1,1,126812.63,0
28388,149061,15788442,Brown,617.0,Germany,Male,38.0,10,117160.29,1,1,1,163483.7,0
28389,51619,15675316,Biryukova,741.0,France,Female,49.0,10,145981.87,1,0,0,166677.53,1
28390,77761,15793049,Hsiung,775.0,Germany,Male,28.0,3,134980.74,1,1,1,131778.77,0
28391,39167,15631838,Hs?,603.0,France,Male,29.0,7,0.0,2,0,1,129984.2,0
28392,158386,15596974,Ch'en,758.0,Germany,Male,67.0,4,104889.3,1,0,1,61450.94,0
28393,109085,15585533,Calabrese,679.0,France,Female,36.0,3,147733.64,2,1,1,187811.71,0
28394,52910,15752409,Hsing,615.0,France,Male,42.0,7,0.0,2,0,1,58879.11,0
28395,132433,15730469,Lucchesi,715.0,Germany,Male,36.0,0,71142.77,2,1,1,12092.03,0
28396,148512,15676645,Parry-Okeden,523.0,France,Male,45.0,5,0.0,2,1,1,121428.2,0
28397,165006,15627665,Sung,614.0,France,Female,39.0,4,0.0,2,1,1,74379.57,0
28398,127631,15661528,Onyemere,696.0,France,Male,41.0,4,0.0,3,1,0,127543.81,0
28399,63456,15750103,Trevisani,731.0,France,Female,39.0,1,0.0,2,1,0,151914.94,0
28400,125182,15806918,Nwankwo,669.0,France,Female,29.0,7,0.0,1,1,0,187632.22,0
28401,35599,15590327,Tretiakova,733.0,France,Male,37.0,7,0.0,1,1,1,72993.79,0
28402,136160,15645593,Mazzanti,497.0,Spain,Male,32.0,4,149139.41,1,1,1,149912.28,0
28403,117939,15583595,Helena,515.0,France,Female,25.0,7,79543.59,1,0,0,38772.82,0
28404,122949,15613352,Lettiere,656.0,France,Male,39.0,5,0.0,2,1,0,110421.51,0
28405,72954,15576000,Chibueze,694.0,Germany,Male,39.0,6,79871.02,1,1,0,6078.46,0
28406,60156,15704795,Pinto,725.0,Spain,Female,52.0,5,0.0,1,1,1,162719.69,1
28407,111786,15701376,Chiabuotu,729.0,Germany,Female,31.0,9,141916.25,2,1,1,105715.01,0
28408,146131,15779744,Buccho,733.0,Spain,Female,32.0,4,108797.63,1,0,0,169291.7,0
28409,133833,15793046,Tretiakova,650.0,Germany,Male,58.0,4,121441.51,3,1,0,147554.26,1
28410,131284,15775891,Myers,487.0,France,Male,60.0,8,0.0,2,1,1,103934.12,0
28411,4768,15674932,Williamson,658.0,Spain,Female,43.0,6,0.0,1,1,0,16301.91,1
28412,83039,15591257,Ejimofor,796.0,France,Male,24.0,5,0.0,1,1,0,61349.37,0
28413,104105,15662698,Lira,644.0,France,Female,31.0,2,0.0,2,1,1,131660.31,0
28414,119097,15745266,Hsueh,628.0,Spain,Male,19.0,4,0.0,1,1,0,104469.06,0
28415,80312,15761783,Chinweike,630.0,France,Male,39.0,6,121555.63,1,0,1,121763.61,0
28416,160536,15799932,Iweobiegbunam,528.0,France,Male,24.0,10,0.0,1,1,1,156906.15,0
28417,155443,15736730,Soto,634.0,France,Female,45.0,2,0.0,2,1,1,143458.31,0
28418,94928,15702380,Ch'en,601.0,Germany,Female,40.0,1,105599.67,3,1,0,176713.47,1
28419,88471,15585198,Walker,656.0,France,Female,36.0,6,0.0,2,1,0,131736.23,0
28420,55823,15652999,Monaldo,691.0,Germany,Male,33.0,1,123070.89,1,1,1,2850.01,0
28421,75522,15616666,Chidiebele,684.0,Germany,Male,31.0,9,133469.2,2,0,1,108891.2,0
28422,10941,15782311,Shih,509.0,Spain,Female,39.0,8,125561.97,2,1,0,187985.77,1
28423,17013,15768495,Chukwufumnanya,704.0,Germany,Male,26.0,2,162532.75,2,1,0,105986.38,0
28424,88380,15755084,Manna,595.0,France,Female,35.0,3,0.0,2,1,0,154775.7,0
28425,112871,15589869,Fanucci,756.0,France,Male,42.0,8,0.0,2,1,0,47298.95,0
28426,78709,15792329,Smith,827.0,Germany,Female,41.0,8,82482.57,2,0,0,58469.78,0
28427,139768,15747534,Genovesi,711.0,Spain,Female,36.0,1,160132.75,1,0,0,71379.92,0
28428,2251,15713819,Pagnotto,473.0,Germany,Male,41.0,5,121205.09,1,1,0,147822.14,0
28429,82401,15705050,Efimov,730.0,Spain,Male,42.0,8,0.0,2,1,1,146041.45,0
28430,17385,15733883,Chiekwugo,641.0,France,Male,43.0,4,165969.19,1,1,0,147964.35,1
28431,45319,15626141,Yefimova,719.0,Spain,Male,31.0,9,55853.95,1,0,1,94857.95,0
28432,128668,15585961,Tikhonov,587.0,Spain,Male,32.0,1,143637.98,2,1,0,141211.59,0
28433,38956,15792388,Li,645.0,France,Female,48.0,4,90612.34,1,1,1,149139.13,0
28434,28819,15589230,Nnachetam,583.0,Germany,Male,37.0,4,118899.45,1,1,1,151924.9,1
28435,30114,15661821,Nnonso,597.0,France,Male,45.0,2,0.0,2,0,1,82782.08,0
28436,37985,15594862,Aleksandrova,552.0,France,Male,66.0,8,0.0,2,0,0,132547.02,1
28437,76272,15780561,Frolov,679.0,Germany,Female,41.0,7,121215.9,2,1,1,189268.81,0
28438,156685,15667932,Ch'ien,684.0,France,Female,39.0,4,151691.45,1,1,0,45424.36,1
28439,32417,15642098,McNeil,710.0,Spain,Male,33.0,9,105799.32,1,1,0,53495.01,0
28440,3384,15795739,T'ien,637.0,Germany,Female,56.0,4,93816.26,1,1,1,76640.27,1
28441,73597,15783026,Trentino,697.0,France,Female,41.0,3,151607.56,2,1,1,44946.29,0
28442,144267,15596713,Tsou,671.0,France,Female,48.0,8,0.0,2,1,0,162858.29,1
28443,83941,15600174,Dickson,651.0,Spain,Female,51.0,1,0.0,2,1,1,67539.75,0
28444,47512,15726053,Yashina,656.0,Spain,Male,41.0,4,0.0,2,1,1,173871.06,0
28445,33924,15589437,Davide,784.0,France,Male,31.0,7,0.0,1,1,0,143204.41,0
28446,163932,15737542,DeRose,578.0,Germany,Male,34.0,9,96479.81,2,1,0,149614.81,0
28447,18460,15615012,Uspenskaya,714.0,France,Female,34.0,4,0.0,2,0,0,146794.46,0
28448,111188,15775797,Ch'en,509.0,France,Male,46.0,9,0.0,1,0,1,148811.22,1
28449,87483,15584090,Jen,672.0,Germany,Female,36.0,6,126817.13,2,0,1,131283.6,1
28450,147983,15583736,Lo Duca,615.0,Spain,Male,40.0,7,0.0,2,1,1,131644.41,0
28451,6596,15771573,Eluemuno,705.0,France,Female,39.0,4,0.0,1,1,0,62449.21,1
28452,7216,15594577,Cremonesi,646.0,Spain,Male,46.0,6,118614.4,1,1,0,180551.76,1
28453,149045,15635277,Chiu,592.0,Spain,Male,51.0,7,142643.54,1,1,0,189310.27,1
28454,61461,15732102,Smith,598.0,France,Female,34.0,8,131383.76,1,0,1,174098.95,0
28455,147357,15683625,Ts'ao,651.0,France,Male,35.0,1,0.0,2,1,1,148087.62,0
28456,122421,15683562,Milani,669.0,France,Female,38.0,3,0.0,2,1,1,139893.83,0
28457,58325,15775294,Macleod,681.0,France,Male,38.0,7,0.0,2,1,1,90162.35,0
28458,105193,15581252,Onyemauchechukwu,687.0,France,Male,40.0,6,125961.73,1,1,0,120830.73,0
28459,104991,15769781,Hs?eh,569.0,Spain,Male,41.0,4,0.0,2,1,1,179351.89,0
28460,72786,15738501,Holt,601.0,France,Female,38.0,9,0.0,2,0,1,176925.69,0
28461,121377,15642726,Hsu,707.0,France,Male,46.0,8,0.0,1,0,0,138526.96,1
28462,10961,15686959,McNeill,667.0,Spain,Male,41.0,1,0.0,1,0,1,146487.82,0
28463,19910,15737267,Ritchie,703.0,France,Male,43.0,4,0.0,1,1,1,178722.24,1
28464,15282,15684181,Hackett,682.0,France,Male,45.0,5,0.0,2,1,1,142513.5,0
28465,67478,15641480,Hsu,697.0,France,Male,24.0,3,106416.35,1,1,0,162535.12,0
28466,104142,15752097,Piazza,629.0,France,Male,36.0,2,0.0,2,1,1,65832.34,0
28467,150307,15651144,Shih,687.0,France,Male,30.0,3,0.0,1,1,0,74890.59,0
28468,18575,15708196,Murphy,754.0,France,Female,41.0,1,125877.65,2,1,0,3524.69,1
28469,151953,15605627,Aitken,728.0,France,Female,52.0,3,0.0,1,1,0,84720.33,1
28470,141300,15781542,Ch'en,639.0,France,Female,28.0,8,109949.04,2,1,1,159463.75,0
28471,119466,15631333,Adams,710.0,France,Male,28.0,4,0.0,1,1,0,174435.48,0
28472,95171,15807663,Lu,574.0,France,Male,36.0,8,0.0,2,0,1,166692.65,0
28473,9334,15658589,Brady,850.0,France,Female,39.0,7,94652.04,1,0,1,171960.76,1
28474,97198,15762391,Palerma,639.0,Spain,Female,28.0,6,0.0,2,0,1,131802.73,0
28475,42730,15753362,Yeh,555.0,France,Male,37.0,9,0.0,1,0,0,187192.23,1
28476,20616,15681915,Chibueze,669.0,Germany,Female,38.0,9,139959.76,1,1,0,79342.33,1
28477,27805,15589204,Milanesi,850.0,Germany,Male,30.0,10,132571.67,2,1,0,88372.57,0
28478,80357,15641312,T'ao,718.0,France,Male,38.0,3,0.0,1,1,0,133672.43,0
28479,145047,15649033,Ijendu,554.0,France,Male,30.0,2,0.0,2,1,1,53793.2,0
28480,144298,15758031,Teng,710.0,France,Male,29.0,1,0.0,2,1,0,131501.46,0
28481,137451,15666884,Hsu,784.0,Spain,Female,33.0,6,152614.51,1,0,1,171413.66,0
28482,55452,15768359,Akhtar,534.0,France,Male,35.0,9,0.0,2,1,1,36275.94,0
28483,145366,15702293,Tseng,678.0,Germany,Male,35.0,2,82231.51,1,1,1,139048.0,0
28484,30191,15793311,Chiang,639.0,Germany,Male,42.0,5,104568.41,2,1,1,155879.57,1
28485,146643,15762821,McKay,744.0,Spain,Male,40.0,5,136659.74,1,1,0,14187.78,0
28486,162614,15642394,Iloerika,579.0,Germany,Female,37.0,5,121455.96,3,1,0,155876.48,1
28487,21341,15586699,Thomson,761.0,France,Male,32.0,4,0.0,2,0,1,9751.03,0
28488,54954,15792646,Chien,697.0,Germany,Male,58.0,10,109387.9,2,0,1,189703.65,0
28489,75177,15647842,Chukwujamuike,637.0,France,Male,36.0,6,133656.96,1,1,1,62830.97,0
28490,54496,15711489,Maclean,605.0,France,Female,28.0,4,0.0,2,1,1,73418.29,0
28491,70282,15759499,Gardiner,726.0,Spain,Female,23.0,4,111156.52,1,1,0,167376.26,0
28492,50389,15807045,Milanesi,829.0,France,Female,33.0,9,0.0,2,1,0,1114.12,0
28493,45839,15797475,Brennan,632.0,France,Male,44.0,3,86102.27,1,1,0,180134.88,1
28494,4169,15688713,McCall,627.0,Spain,Female,35.0,7,0.0,1,1,1,114469.55,0
28495,29714,15792668,Trevisani,596.0,France,Female,56.0,3,0.0,1,1,0,73656.28,1
28496,39941,15754569,Brown,731.0,Germany,Male,35.0,1,142537.18,1,1,0,172459.39,0
28497,159352,15592707,Hsiung,712.0,France,Female,34.0,6,0.0,2,1,1,64448.64,0
28498,115441,15704053,Nwabugwu,779.0,France,Male,34.0,6,0.0,2,1,0,93713.93,0
28499,18311,15785819,Mazzanti,681.0,Spain,Female,25.0,8,0.0,2,1,1,181204.64,0
28500,59046,15740487,Chuang,605.0,France,Male,41.0,4,106074.89,1,1,1,131312.56,1
28501,25017,15735719,Babbage,690.0,France,Female,34.0,1,0.0,2,1,1,70607.1,0
28502,19704,15762682,Maclean,684.0,France,Female,26.0,3,0.0,2,1,0,169415.54,0
28503,93576,15606914,Milani,773.0,Germany,Male,35.0,0,155655.46,4,0,1,77864.41,1
28504,24408,15592379,Fyodorova,713.0,France,Male,38.0,6,126428.36,1,1,0,61995.57,0
28505,163015,15694272,Onwumelu,608.0,France,Male,41.0,3,56580.95,1,0,1,123427.98,0
28506,138729,15591036,Martin,704.0,Spain,Female,31.0,3,0.0,2,1,1,182865.09,0
28507,113917,15573959,Smith,665.0,Spain,Male,45.0,4,0.0,2,0,0,71460.88,0
28508,138570,15661787,Hao,760.0,Germany,Male,54.0,3,103546.38,1,0,1,113483.96,0
28509,163541,15749964,Teng,543.0,France,Female,28.0,1,0.0,2,1,0,82987.43,0
28510,161981,15714567,Chan,568.0,Spain,Female,26.0,6,0.0,1,0,0,166495.2,0
28511,109610,15667438,McIntosh,467.0,Germany,Female,25.0,4,138166.3,1,1,1,104786.59,1
28512,11604,15758755,Beneventi,731.0,France,Male,37.0,8,132121.71,1,1,1,105409.31,0
28513,125751,15580149,Teng,638.0,France,Male,36.0,4,0.0,2,1,1,71379.14,0
28514,92549,15668669,Yip,642.0,France,Female,36.0,2,0.0,2,1,0,182728.8,0
28515,56499,15691875,Biryukova,605.0,France,Female,36.0,2,160761.41,1,0,1,81602.02,0
28516,51119,15667460,Yeh,639.0,France,Male,43.0,7,0.0,2,1,1,143598.7,0
28517,37404,15748797,Ojiofor,653.0,Spain,Male,42.0,6,0.0,1,1,0,176874.01,1
28518,5359,15683483,Steere,714.0,Germany,Female,41.0,3,95293.86,1,1,1,125710.53,0
28519,919,15621550,Folliero,652.0,France,Male,32.0,7,0.0,2,1,1,138882.7,0
28520,136189,15649136,Williamson,650.0,France,Female,41.0,6,0.0,2,1,1,16301.91,0
28521,126554,15632846,Onyekachukwu,494.0,France,Female,42.0,0,0.0,2,1,0,114092.85,0
28522,101522,15662478,Kuo,709.0,France,Female,46.0,4,126832.96,1,0,1,101491.06,1
28523,52410,15700601,Shih,749.0,Germany,Female,43.0,4,120105.65,1,1,0,122267.18,1
28524,58404,15705632,Ozioma,651.0,Germany,Male,51.0,8,114020.09,1,0,0,185514.81,1
28525,47490,15701946,Millar,644.0,France,Male,33.0,7,140900.97,1,1,1,67288.89,0
28526,69680,15627251,Onwudiwe,587.0,France,Male,34.0,7,0.0,2,1,1,123982.14,0
28527,157163,15593684,Hsieh,459.0,France,Male,29.0,10,0.0,2,1,0,88877.15,0
28528,138599,15579706,Muomelu,622.0,Germany,Male,34.0,3,166287.85,1,1,0,161203.6,1
28529,4735,15801559,Chiang,496.0,Germany,Female,34.0,9,181461.48,1,1,0,187929.43,0
28530,75563,15783526,Yermakov,705.0,Germany,Female,41.0,3,131927.26,1,1,0,86424.29,1
28531,69798,15795540,H?,543.0,Spain,Male,60.0,4,134208.25,3,0,0,62389.35,1
28532,114091,15674541,Robinson,632.0,Germany,Male,52.0,5,102954.68,2,0,1,162756.29,0
28533,83557,15737521,Ts'ui,683.0,France,Female,40.0,7,103599.82,1,1,0,141872.26,0
28534,151284,15675380,Yermolayev,675.0,France,Male,56.0,5,0.0,2,1,0,109891.4,0
28535,131383,15763414,Degtyarev,616.0,Germany,Male,32.0,7,113447.01,1,0,1,82084.3,0
28536,41278,15792228,Ritchie,628.0,France,Female,33.0,1,0.0,2,1,1,183578.01,0
28537,91370,15694296,Chineze,652.0,France,Male,35.0,9,0.0,2,0,1,24472.23,0
28538,134056,15691457,O'Donnell,646.0,France,Female,33.0,5,0.0,2,1,1,74588.41,0
28539,108488,15636572,Hay,711.0,France,Male,31.0,1,0.0,2,1,0,36942.35,0
28540,50475,15797733,Kao,619.0,France,Female,51.0,3,136953.47,1,1,1,143668.58,0
28541,32155,15782100,Holloway,544.0,Spain,Male,22.0,3,66483.32,1,0,0,110317.39,1
28542,81376,15599126,Fan,603.0,France,Female,46.0,5,115248.11,4,1,0,139356.3,1
28543,35574,15802560,Martin,603.0,Germany,Male,34.0,9,130806.99,2,1,0,177025.79,0
28544,150205,15617603,Chien,704.0,France,Female,26.0,7,153764.86,1,1,1,159418.13,0
28545,144394,15748481,Milani,544.0,Spain,Male,37.0,3,0.0,2,1,0,132405.52,0
28546,129283,15792489,Shih,559.0,Spain,Male,33.0,8,0.0,2,1,1,62762.03,0
28547,98624,15772933,Ting,653.0,France,Female,44.0,8,0.0,2,1,1,167033.83,0
28548,73824,15583371,Kirby,526.0,Spain,Male,37.0,1,138162.81,1,1,1,85460.27,0
28549,161614,15695474,Barker,716.0,France,Male,33.0,1,122531.86,1,1,0,13549.24,0
28550,149163,15746569,Chiawuotu,506.0,France,Male,26.0,7,0.0,2,1,0,92815.06,0
28551,41338,15587914,Whitehead,689.0,Spain,Male,35.0,9,0.0,2,1,1,134794.02,0
28552,57532,15641640,Uspenskaya,434.0,France,Female,33.0,7,0.0,1,0,1,150452.88,1
28553,58020,15622578,Sergeyev,622.0,France,Male,31.0,3,113958.55,1,1,0,32125.98,1
28554,29216,15636595,Iadanza,727.0,France,Female,42.0,3,0.0,1,1,1,135068.99,1
28555,28896,15783398,Lettiere,645.0,France,Female,24.0,9,0.0,1,1,0,53477.76,1
28556,102456,15777550,Ch'in,526.0,Spain,Male,32.0,1,0.0,2,1,1,136853.58,0
28557,133185,15691004,Shih,587.0,Spain,Male,42.0,6,161651.37,2,1,1,172638.13,0
28558,41478,15641366,Tuan,735.0,France,Male,30.0,9,136494.42,1,1,1,93903.62,0
28559,148212,15584338,Winn,714.0,France,Female,40.0,2,0.0,1,1,0,62762.12,0
28560,121964,15715510,Eluemuno,768.0,France,Female,29.0,2,95984.69,2,1,1,73686.75,0
28561,17643,15676526,George,642.0,Spain,Male,30.0,8,0.0,2,0,1,150227.85,0
28562,116506,15643825,Milanesi,567.0,France,Female,52.0,3,171137.62,1,1,0,101397.86,1
28563,27346,15573112,Lung,597.0,Spain,Male,29.0,8,0.0,2,1,1,81718.37,0
28564,111176,15632263,Ts'ao,669.0,Germany,Female,27.0,3,142765.24,2,1,1,120857.81,0
28565,131568,15726494,Ch'ang,681.0,Spain,Male,40.0,6,83889.03,1,0,1,50404.72,0
28566,122721,15761654,Aksyonov,568.0,France,Female,35.0,3,122224.7,1,0,0,94876.84,0
28567,67753,15798053,Nnachetam,524.0,France,Male,32.0,10,0.0,2,1,1,126475.79,0
28568,13332,15764033,Nwachukwu,743.0,France,Female,36.0,9,0.0,1,0,0,120892.96,0
28569,146731,15783902,Hargreaves,736.0,Germany,Female,45.0,1,134541.09,1,0,0,83711.04,1
28570,146988,15593094,Goddard,516.0,France,Male,27.0,9,0.0,2,1,1,142680.64,0
28571,40031,15589431,Onyekaozulu,656.0,Germany,Female,38.0,0,82231.51,2,1,1,176782.59,0
28572,76321,15713604,Chiu,683.0,France,Male,35.0,9,137843.37,1,0,1,44937.75,0
28573,54493,15568885,Bevan,593.0,France,Female,31.0,8,163548.07,2,1,0,59887.15,0
28574,140006,15793881,Ch'in,642.0,France,Male,40.0,4,143054.85,1,1,0,94738.54,0
28575,77472,15603830,Yobanna,558.0,France,Male,54.0,7,0.0,1,1,1,103739.66,1
28576,161266,15767414,Calabrese,648.0,France,Female,44.0,9,160966.64,1,1,0,69384.21,0
28577,38212,15788224,Sanderson,669.0,Germany,Male,45.0,1,123949.75,1,1,1,110881.56,0
28578,75416,15583668,Knight,563.0,Spain,Female,33.0,6,160541.0,1,1,1,93541.14,0
28579,94886,15679909,Onyekachukwu,556.0,Spain,Female,60.0,0,0.0,1,1,0,103099.22,1
28580,65097,15791038,Uspensky,634.0,Spain,Female,53.0,2,0.0,2,1,1,157791.07,0
28581,74487,15720203,White,757.0,France,Male,37.0,9,157871.04,1,1,1,47828.59,0
28582,19569,15651460,Hsieh,424.0,Spain,Male,34.0,7,0.0,2,1,1,16250.61,0
28583,141613,15706637,Chang,718.0,Spain,Male,50.0,9,0.0,2,0,0,121537.91,0
28584,45647,15599403,Pinto,572.0,Germany,Male,25.0,3,150213.71,2,1,0,101057.95,0
28585,14222,15748986,Barese,590.0,France,Male,19.0,1,0.0,2,1,1,77951.84,0
28586,132743,15714057,Ebelechukwu,590.0,France,Male,39.0,1,0.0,2,1,0,155817.28,0
28587,102301,15615896,Tien,464.0,France,Female,28.0,3,0.0,2,1,1,133096.09,0
28588,47509,15675141,Fraser,472.0,France,Female,35.0,10,68213.99,1,1,0,184748.23,1
28589,90677,15603465,Smith,535.0,France,Female,49.0,6,142876.98,1,1,0,124151.37,1
28590,28628,15692631,H?,699.0,France,Female,32.0,8,0.0,2,1,1,132447.11,0
28591,55307,15640074,Tseng,612.0,Spain,Male,29.0,5,0.0,1,1,1,131662.47,0
28592,150484,15672598,Nwankwo,559.0,France,Male,45.0,6,0.0,3,0,0,166678.28,1
28593,4336,15764294,Nwokeocha,758.0,France,Male,49.0,9,0.0,2,1,1,79577.8,0
28594,109991,15745201,Frewin,612.0,France,Female,43.0,4,0.0,2,1,1,77128.23,0
28595,79908,15588854,T'an,598.0,France,Male,36.0,7,0.0,2,1,1,175314.87,0
28596,28915,15640268,Ts'ai,633.0,France,Male,32.0,4,0.0,2,1,1,155870.82,0
28597,118569,15684951,Tsao,709.0,Germany,Female,55.0,5,118273.93,3,1,1,95957.09,1
28598,25781,15678917,Fiorentini,669.0,France,Male,26.0,5,0.0,2,1,1,106791.8,0
28599,158044,15676835,Nkemdirim,587.0,Spain,Male,33.0,1,0.0,2,0,1,59865.82,0
28600,134425,15571244,Tung,632.0,Spain,Male,38.0,3,0.0,2,1,0,141426.78,0
28601,79109,15589428,L?,652.0,Spain,Male,29.0,1,0.0,2,1,0,80552.36,0
